name,position,salary,season
Serge Ibaka, C,12250000,2016
Nikola Pekovic, C,12100000,2016
Derrick Favors, C,12000000,2016
Amir Johnson, F,12000000,2016
Kemba Walker, PG,12000000,2016
Kyle Lowry, PG,12000000,2016
Al Horford, C,12000000,2016
Andre Iguodala, F,11710456,2016
Stephen Curry, PG,11370786,2016
Nikola Vucevic, C,11250000,2016
Thaddeus Young, PF,11235955,2016
Kenneth Faried, F,11235955,2016
Marcin Gortat, C,11217391,2016
Tyreke Evans, G,10734586,2016
Jrue Holiday, PG,10595507,2016
Brendan Haywood, C,10522500,2016
Wilson Chandler, F,10449438,2016
Monta Ellis, SG,10300000,2016
Luol Deng, F,10151612,2016
Gerald Wallace, SF,10105855,2016
DeMar DeRozan, SF,10050000,2016
Danny Green, SF,10000000,2016
Tiago Splitter, C,9756250,2016
Jeff Green, PF,9650000,2016
Zach Randolph, F,9638555,2016
Mike Conley, PG,9588426,2016
Rajon Rondo, PG,9500000,2016
Alec Burks, SG,9463484,2016
Omer Asik, C,9213483,2016
Lance Stephenson, G,9000000,2016
Iman Shumpert, G,8988765,2016
Taj Gibson, C,8500000,2016
